countrycode,countryname,adminone,adminlevel,population,date,datatype,fcs people,fcs prevalence,rcsi people,rcsi prevalence,health access people,health access prevalence,market access people,market access prevalence
#country+code,#country+name,#adm1+name,#meta+adminlevel,#population+total,#date,#data+type,#population+fcs,#indicator+fcs+prevalence,#population+rcsi,#indicator+rcsi+prevalence,#population+health_access,#indicator+health_access+prevalence,#population+market_access,#indicator+market_access+prevalence
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-16,SURVEY,1223541,0.30400082488673336,1159080,0.2879848538869682,489306,0.12157289998621049,356531,0.08858365986496561
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-16,SURVEY,293419,0.23585086895048338,255682,0.2055177813127217,68374,0.05495915142029223,101546,0.08162294982025002
MDG,Madagascar,Androy,subnational,882088,2024-02-16,SURVEY,395373,0.4482239867224132,305033,0.34580790125248273,101863,0.11547940795022721,283432,0.3213194148429635
MDG,Madagascar,Anosy,subnational,807418,2024-02-16,SURVEY,356043,0.4409649029375119,391697,0.48512294746958823,94874,0.11750295386033008,143655,0.17791899610858317
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-16,SURVEY,548555,0.34662486943631243,775940,0.4903065347876006,20130,0.012719888838408125,165531,0.10459691601145232
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-16,SURVEY,522747,0.48397256963828916,315552,0.2921461286138446,130660,0.12096837657401929,178586,0.1653394956287143
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-16,SURVEY,654275,0.42841895382681205,426603,0.2793394382474946,121131,0.07931652819606086,166533,0.1090457279242528
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-16,SURVEY,91417,0.2591383127393536,107012,0.3033452106595459,16550,0.04691401181496503,32287,0.09152341679749558
MDG,Madagascar,Boeny,subnational,961100,2024-02-16,SURVEY,241140,0.2509000104047446,277116,0.2883321194464676,96139,0.10003017375923422,99733,0.10376963895536365
MDG,Madagascar,Bongolava,subnational,549694,2024-02-16,SURVEY,94528,0.1719647658515465,131119,0.23853089173249117,18533,0.03371510801792082,39404,0.07168353280334436
MDG,Madagascar,Diana,subnational,841329,2024-02-16,SURVEY,179538,0.21339808802501756,155521,0.18485158600262205,82653,0.098240977631109,53232,0.06327131797049731
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-16,SURVEY,616700,0.42789097002265386,417302,0.28954071278156884,142393,0.09879797204279299,116651,0.08093712423915997
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-16,SURVEY,141011,0.3756776990070627,95720,0.25501463963063903,34065,0.09075502604363134,37233,0.09919512357793998
MDG,Madagascar,Itasy,subnational,880767,2024-02-16,SURVEY,205812,0.23367360493751468,201302,0.2285530679510018,73744,0.08372701591408481,63933,0.07258790573047808
MDG,Madagascar,Melaky,subnational,348053,2024-02-16,SURVEY,95232,0.2736135013920294,100797,0.28960244560454873,6282,0.01804898251933184,26260,0.0754482794287077
MDG,Madagascar,Menabe,subnational,711639,2024-02-16,SURVEY,161659,0.2271643347258933,204956,0.2880055758607946,72226,0.10149247019907566,77271,0.10858173877485636
MDG,Madagascar,Sava,subnational,1178796,2024-02-16,SURVEY,365456,0.31002480497049534,202117,0.17146054109447267,106570,0.0904058129286162,160429,0.1360956433513517
MDG,Madagascar,Sofia,subnational,1498769,2024-02-16,SURVEY,518535,0.34597392927128856,335760,0.22402384890533497,79457,0.053014867353488,176802,0.11796480978723203
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-16,SURVEY,711092,0.3280958598828974,639685,0.29514886980755123,213520,0.09851755049023847,309007,0.14257496551055904
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-16,SURVEY,777126,0.4564909001516103,482663,0.28352064831169804,143222,0.08412989222546743,259594,0.1524878832183676
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-15,SURVEY,208385,0.16880838140479096,270827,0.2193913549953947,50580,0.040973812565464535,96231,0.07795475969904243
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-15,SURVEY,372425,0.43337231560512707,274561,0.3194928813717105,64229,0.0747400846506462,67520,0.07856966510854652
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-15,SURVEY,1223541,0.30400082488673336,1159080,0.2879848538869682,489306,0.12157289998621049,356531,0.08858365986496561
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-15,SURVEY,296499,0.2383265800542888,256365,0.20606677828801362,68636,0.05516976407019987,101690,0.08173863201931147
MDG,Madagascar,Androy,subnational,882088,2024-02-15,SURVEY,395373,0.4482239867224132,305033,0.34580790125248273,101863,0.11547940795022721,283432,0.3213194148429635
MDG,Madagascar,Anosy,subnational,807418,2024-02-15,SURVEY,371909,0.46061519559881003,394673,0.48880877067392603,96576,0.11961102746792439,129585,0.1604930779348491
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-15,SURVEY,545970,0.34499144108821084,842463,0.5323415653488238,82259,0.05197842794281747,164676,0.104056652476587
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-15,SURVEY,522969,0.4841781029277384,315334,0.291944298626908,130596,0.12090912373381772,178672,0.16541911663273515
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-15,SURVEY,672906,0.44061852362352955,362625,0.23744667476435402,110262,0.0721994970968161,173242,0.11343877788218194
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-15,SURVEY,91417,0.2591383127393536,107012,0.3033452106595459,16550,0.04691401181496503,32287,0.09152341679749558
MDG,Madagascar,Boeny,subnational,961100,2024-02-15,SURVEY,238255,0.24789824159816876,287166,0.29878888773280615,99215,0.10323067318697327,98753,0.1027499739881386
MDG,Madagascar,Bongolava,subnational,549694,2024-02-15,SURVEY,94946,0.17272518892329186,129003,0.23468147733102418,18400,0.03347315866646108,38614,0.07024632714638723
MDG,Madagascar,Diana,subnational,841329,2024-02-15,SURVEY,178440,0.21209300998776934,150996,0.17947319063053813,80389,0.09555002625477169,51366,0.06105343531842222
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-15,SURVEY,618037,0.42881863376016044,412589,0.2862706460688775,139672,0.09690994593685527,112145,0.07781067363443976
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-15,SURVEY,140756,0.37499833489187456,102584,0.2733015231077045,33832,0.09013427392068503,43722,0.11648297193826579
MDG,Madagascar,Itasy,subnational,880767,2024-02-15,SURVEY,211824,0.24049947375412567,184096,0.20901782196653595,74579,0.0846750531549215,64761,0.07352794444819412
MDG,Madagascar,Melaky,subnational,348053,2024-02-15,SURVEY,92274,0.2651147957351323,99737,0.2865569324212117,6416,0.018433966762536242,26719,0.07676707480643545
MDG,Madagascar,Menabe,subnational,711639,2024-02-15,SURVEY,160940,0.2261539909982449,202380,0.28438576300624335,74811,0.10512492991530818,77222,0.10851288363903608
MDG,Madagascar,Sava,subnational,1178796,2024-02-15,SURVEY,362834,0.30780050152867844,208431,0.17681685380676554,107447,0.0911497833382536,170488,0.14462892646395134
MDG,Madagascar,Sofia,subnational,1498769,2024-02-15,SURVEY,503980,0.3362626261952309,342507,0.2285255432958648,78915,0.05265319493898466,173100,0.11549478271835084
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-15,SURVEY,709568,0.3273926905455099,638683,0.29468654981013503,212985,0.09827070293725852,308738,0.14245084966294935
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-15,SURVEY,820523,0.4819826937524928,506689,0.297633739840025,146106,0.08582403986689104,264653,0.15545958595880738
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-14,SURVEY,208385,0.16880838140479096,270827,0.2193913549953947,50580,0.040973812565464535,96231,0.07795475969904243
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-14,SURVEY,374306,0.43556114107509614,272801,0.31744485754016044,64826,0.07543475360853955,67888,0.07899785680263995
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-14,SURVEY,1223541,0.30400082488673336,1159080,0.2879848538869682,489306,0.12157289998621049,356531,0.08858365986496561
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-14,SURVEY,316781,0.2546292984333089,268884,0.21612957936221502,73000,0.05867758597269047,113530,0.09125563934678053
MDG,Madagascar,Androy,subnational,882088,2024-02-14,SURVEY,395373,0.4482239867224132,305033,0.34580790125248273,101863,0.11547940795022721,283432,0.3213194148429635
MDG,Madagascar,Anosy,subnational,807418,2024-02-14,SURVEY,371909,0.46061519559881003,394673,0.48880877067392603,96576,0.11961102746792439,129585,0.1604930779348491
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-14,SURVEY,539512,0.3409107137102456,846230,0.5347218843381076,81562,0.051537961175090914,158365,0.1000688125133881
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-14,SURVEY,522969,0.4841781029277384,315334,0.291944298626908,130596,0.12090912373381772,178672,0.16541911663273515
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-14,SURVEY,710944,0.4655257876419687,353208,0.23128042771504437,129199,0.08459945968550317,155792,0.10201252631475557
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-14,SURVEY,91417,0.2591383127393536,107012,0.3033452106595459,16550,0.04691401181496503,32287,0.09152341679749558
MDG,Madagascar,Boeny,subnational,961100,2024-02-14,SURVEY,243141,0.25298199979190505,282203,0.2936250130059307,105432,0.10969930288211424,99837,0.10387784829882427
MDG,Madagascar,Bongolava,subnational,549694,2024-02-14,SURVEY,94946,0.17272518892329186,129003,0.23468147733102418,18400,0.03347315866646108,38614,0.07024632714638723
MDG,Madagascar,Diana,subnational,841329,2024-02-14,SURVEY,182356,0.21674755060148884,146583,0.17422791797263615,81365,0.096710105408233,49717,0.059093428272536046
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-14,SURVEY,645569,0.4479214295874082,394018,0.2733853481861295,143775,0.09975675929140641,119796,0.0831192425762303
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-14,SURVEY,143496,0.3822981689138966,101976,0.27168170592325586,34651,0.09231629557508983,44858,0.11950947246710411
MDG,Madagascar,Itasy,subnational,880767,2024-02-14,SURVEY,195443,0.22190091136475368,189749,0.21543609149752432,76513,0.086870901105408,64465,0.07319185915686022
MDG,Madagascar,Melaky,subnational,348053,2024-02-14,SURVEY,93500,0.2686372477754825,102340,0.2940356784742554,6393,0.01836789040950678,26889,0.07725543683147888
MDG,Madagascar,Menabe,subnational,711639,2024-02-14,SURVEY,140488,0.19741470043097695,214803,0.30184264774696157,71446,0.10039640885336526,78007,0.10961597101901385
MDG,Madagascar,Sava,subnational,1178796,2024-02-14,SURVEY,355727,0.3017714685153326,204781,0.17372047411087244,126700,0.10748254999168644,160956,0.13654270968004642
MDG,Madagascar,Sofia,subnational,1498769,2024-02-14,SURVEY,517571,0.34533073475632337,354845,0.23675763243034784,84053,0.05608133500146682,180493,0.12042749749961468
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-14,SURVEY,729016,0.3363659433496514,639860,0.295229614318078,212571,0.09807966484107174,335730,0.15490488296659946
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-14,SURVEY,851833,0.5003744733142974,506304,0.2974075873286454,146555,0.08608772643241527,266463,0.15652279646685163
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-13,SURVEY,207503,0.1680938914347882,269462,0.21828559670848566,50361,0.040796397032681044,97893,0.07930107216600535
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-13,SURVEY,367946,0.42816032768381307,244122,0.28407254193503345,69842,0.08127162036108382,64970,0.07560235696241509
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-13,SURVEY,1223541,0.30400082488673336,1159080,0.2879848538869682,489306,0.12157289998621049,356531,0.08858365986496561
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-13,SURVEY,354702,0.28511028569545377,276340,0.22212272935895963,74643,0.059998221558701874,119124,0.0957521842520813
MDG,Madagascar,Androy,subnational,882088,2024-02-13,SURVEY,395373,0.4482239867224132,305033,0.34580790125248273,101863,0.11547940795022721,283432,0.3213194148429635
MDG,Madagascar,Anosy,subnational,807418,2024-02-13,SURVEY,371909,0.46061519559881003,394673,0.48880877067392603,96576,0.11961102746792439,129585,0.1604930779348491
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-13,SURVEY,567175,0.3583906086400461,767236,0.4848065888139541,83452,0.052732259098008445,159952,0.10107161746055919
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-13,SURVEY,522969,0.4841781029277384,315334,0.291944298626908,130596,0.12090912373381772,178672,0.16541911663273515
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-13,SURVEY,711692,0.46601557768050367,351202,0.2299668998844279,175410,0.11485838323451317,155417,0.10176697649597134
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-13,SURVEY,91417,0.2591383127393536,107012,0.3033452106595459,16550,0.04691401181496503,32287,0.09152341679749558
MDG,Madagascar,Boeny,subnational,961100,2024-02-13,SURVEY,200811,0.20893871605452086,242414,0.25222557486213715,106656,0.11097284361668922,109573,0.11400790760586828
MDG,Madagascar,Bongolava,subnational,549694,2024-02-13,SURVEY,94946,0.17272518892329186,129003,0.23468147733102418,18400,0.03347315866646108,38614,0.07024632714638723
MDG,Madagascar,Diana,subnational,841329,2024-02-13,SURVEY,168264,0.1999978605278078,151355,0.1798998964733178,79430,0.09441013457755905,55296,0.0657246120345416
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-13,SURVEY,610195,0.4233775424890113,392687,0.2724618474870859,140867,0.09773908409908208,110589,0.07673102808469316
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-13,SURVEY,144080,0.38385404594632755,101392,0.27012582889082487,34651,0.09231629557508983,44858,0.11950947246710411
MDG,Madagascar,Itasy,subnational,880767,2024-02-13,SURVEY,190974,0.2168269247144818,185743,0.21088778303455966,75145,0.0853176833373639,64283,0.07298528684829934
MDG,Madagascar,Melaky,subnational,348053,2024-02-13,SURVEY,93500,0.2686372477754825,102340,0.2940356784742554,6393,0.01836789040950678,26889,0.07725543683147888
MDG,Madagascar,Menabe,subnational,711639,2024-02-13,SURVEY,129557,0.1820543843156432,197710,0.2778234470005157,49843,0.07003970418583648,77703,0.10918878813555749
MDG,Madagascar,Sava,subnational,1178796,2024-02-13,SURVEY,347783,0.2950323889799423,208368,0.17676340944489122,135127,0.11463136963477989,166407,0.14116691946698157
MDG,Madagascar,Sofia,subnational,1498769,2024-02-13,SURVEY,483730,0.32275153809559715,351901,0.2347933537456406,80881,0.05396495390550512,179363,0.11967354542294374
MDG,Madagascar,Vakinankaratra,subnational,2167330,2024-02-13,SURVEY,740572,0.34169784942763676,626952,0.28927389922162294,197920,0.09131972528779743,305574,0.1409909889126252
MDG,Madagascar,Vatovavy Fitovinany,subnational,1702391,2024-02-13,SURVEY,851873,0.500397969679116,504372,0.29627271290790425,145065,0.08521252110296976,265751,0.15610456117307953
MDG,Madagascar,Alaotra Mangoro,subnational,1234447,2024-02-12,SURVEY,210148,0.1702365512654654,273927,0.22190260092170827,49445,0.04005437252470134,96766,0.0783881522278428
MDG,Madagascar,Amoron I Mania,subnational,859365,2024-02-12,SURVEY,367946,0.42816032768381307,244122,0.28407254193503345,69842,0.08127162036108382,64970,0.07560235696241509
MDG,Madagascar,Analamanga,subnational,4024795,2024-02-12,SURVEY,1244957,0.3093218412366344,1054242,0.2619368191423414,455196,0.11309793418049864,321827,0.07996107519379567
MDG,Madagascar,Analanjirofo,subnational,1244087,2024-02-12,SURVEY,354702,0.28511028569545377,276340,0.22212272935895963,74643,0.059998221558701874,119124,0.0957521842520813
MDG,Madagascar,Androy,subnational,882088,2024-02-12,SURVEY,393174,0.4457310381730621,306566,0.34754582309248055,102442,0.11613580504439466,284963,0.3230550693354858
MDG,Madagascar,Anosy,subnational,807418,2024-02-12,SURVEY,386531,0.4787247745281874,393126,0.48689278663591845,95972,0.11886284427644665,128241,0.1588285126167611
MDG,Madagascar,Atsimo Andrefana,subnational,1582561,2024-02-12,SURVEY,567913,0.3588569413754035,765641,0.4837987287693808,74503,0.047077499635466175,163461,0.10328890955862051
MDG,Madagascar,Atsimo Atsinanana,subnational,1080117,2024-02-12,SURVEY,532715,0.49320119949968383,325032,0.3009229555687023,135304,0.12526791079114577,176151,0.16308511022417016
MDG,Madagascar,Atsinanana,subnational,1527185,2024-02-12,SURVEY,715246,0.46834273516306146,360328,0.235942600274361,166660,0.10912888746288105,152650,0.09995512624207684
MDG,Madagascar,Betsiboka,subnational,352773,2024-02-12,SURVEY,89270,0.2530522460619152,104640,0.2966213400685427,16320,0.04626206236872609,30929,0.08767390823108613
MDG,Madagascar,Boeny,subnational,961100,2024-02-12,SURVEY,200811,0.20893871605452086,242414,0.25222557486213715,106656,0.11097284361668922,109573,0.11400790760586828
MDG,Madagascar,Bongolava,subnational,549694,2024-02-12,SURVEY,112928,0.20543793455995518,129464,0.23552012574268594,17803,0.03238712287418609,45838,0.08338817065678625
MDG,Madagascar,Diana,subnational,841329,2024-02-12,SURVEY,168264,0.1999978605278078,151355,0.1798998964733178,79430,0.09441013457755905,55296,0.0657246120345416
MDG,Madagascar,Haute Matsiatra,subnational,1441255,2024-02-12,SURVEY,612297,0.42483599363055113,391015,0.27130174743539487,137325,0.09528158093468676,107848,0.07482925862475222
MDG,Madagascar,Ihorombe,subnational,375351,2024-02-12,SURVEY,144891,0.3860146902499261,101721,0.2710023418080676,34827,0.09278511598265508,44790,0.11932830870305394
MDG,Madagascar,Itasy,subnational,880767,2024-02-12,SURVEY,196913,0.22356991122510267,181574,0.20615440860068554,68338,0.07758920766514044,63216,0.0717738277714829
MDG,Madagascar,Melaky,subnational,348053,2024-02-12,SURVEY,92427,0.2655543839587649,99529,0.28595932228712295,6460,0.018560395376566955,26745,0.07684173768219285
MDG,Madagascar,Menabe,subnational,711639,2024-02-12,SURVEY,129557,0.1820543843156432,197710,0.2778234470005157,49843,0.07003970418583648,77703,0.10918878813555749
MDG,Madagascar,Sava,subnational,1178796,2024-02-12,SURVEY,347783,0.2950323889799423,208368,0.17676340944489122,135127,0.11463136963477989,166407,0.14116691946698157
MDG,Madagascar,Sofia,subnational,1498769,2024-02-12,SURVEY,483730,0.32275153809559715,351901,0.2347933537456406,80881,0.05396495390550512,179363,0.11967354542294374
